S_No,FirstName,LastName,Education,Job_Role,DeptID,Gender,MaritalStatus,YearlyIncome,MonthlyIncome,Sales,BusinessTravel,Department,hire_date
1307,Udi,Desikan,Marketing,SalesExecutive,3,Female,Married,115644,9637,21201.4,Travel_Frequently,Sales,2002-06-07
1308,Navin,Restivo,Medical,ResearchScientist,3,Female,Married,43092,3591,7900.2,Travel_Rarely,Research&Development,2002-06-07
1309,Jaideep,Pews,Marketing,SalesRepresentative,1,Female,Married,64860,5405,11891,Travel_Rarely,Sales,2002-06-07
1310,Maik,Reinhart,Medical,SalesExecutive,3,Male,Single,56208,4684,10304.8,Travel_Rarely,Sales,2003-06-17
1311,Ranga,Rebaine,LifeSciences,ResearchDirector,3,Male,Married,189444,15787,34731.4,Travel_Frequently,Research&Development,2005-09-21
1312,Uinam,Tsukuda,Medical,ResearchScientist,3,Female,Single,18168,1514,3330.8,Non-Travel,Research&Development,2001-01-13
1313,Randi,Cyre,HumanResources,HumanResources,4,Male,Married,35472,2956,6503.2,Travel_Rarely,HumanResources,2006-01-03
1314,Sverrir,Cusworth,HumanResources,HumanResources,2,Male,Divorced,28020,2335,5137,Travel_Rarely,HumanResources,2007-05-21
1315,Bezalel,Chinal,LifeSciences,SalesExecutive,3,Female,Married,61848,5154,11338.8,Non-Travel,Sales,2005-06-25
1316,Rutger,Dulin,Other,ResearchScientist,3,Female,Married,83544,6962,15316.4,Travel_Rarely,Research&Development,2006-02-05
1317,Koldo,Pokrovskii,LifeSciences,SalesExecutive,3,Male,Married,68100,5675,12485,Travel_Frequently,Sales,2007-02-07
1318,Danel,Rindone,LifeSciences,LaboratoryTechnician,3,Female,Single,28548,2379,5233.8,Travel_Frequently,Research&Development,2002-08-17
1319,Ortrud,Karunanithi,Medical,LaboratoryTechnician,3,Male,Married,45744,3812,8386.4,Travel_Frequently,Research&Development,2002-08-16
1320,Gudjon,Ratzlaff,Marketing,SalesExecutive,3,Male,Single,55776,4648,10225.6,Travel_Frequently,Sales,2005-09-28
1321,Weidon,Pews,TechnicalDegree,ResearchScientist,3,Male,Married,35232,2936,6459.2,Non-Travel,Research&Development,2005-09-30
1322,Aris,Maccarone,LifeSciences,LaboratoryTechnician,3,Female,Single,25260,2105,4631,Travel_Rarely,Research&Development,2006-03-07
1323,Amalendu,Gronowski,LifeSciences,ManufacturingDirector,3,Male,Divorced,102936,8578,18871.6,Travel_Rarely,Research&Development,2007-12-07
1324,Ingemar,Schade,LifeSciences,HumanResources,3,Male,Divorced,32472,2706,5953.2,Non-Travel,HumanResources,2002-12-07
1325,Claudi,Demri,LifeSciences,HealthcareRepresentative,1,Male,Divorced,76608,6384,14044.8,Travel_Rarely,Research&Development,2003-05-18
1326,Bokyung,Melski,LifeSciences,LaboratoryTechnician,3,Male,Single,47616,3968,8729.6,Travel_Rarely,Research&Development,2005-12-24
1327,Kwangjo,Fiebach,Marketing,SalesExecutive,2,Male,Single,118884,9907,21795.4,Travel_Rarely,Sales,2005-07-24
1328,Uma,Oehlmann,TechnicalDegree,SalesExecutive,4,Female,Divorced,158700,13225,29095,Travel_Rarely,Sales,2006-11-15
1329,Marco,DasSarma,Medical,SalesRepresentative,2,Female,Married,42480,3540,7788,Travel_Rarely,Sales,2007-08-10
1330,Florina,Rohrbach,Medical,HumanResources,2,Male,Married,33648,2804,6168.8,Travel_Rarely,HumanResources,2004-07-18
1331,Shaunak,Zaumen,Medical,Manager,2,Female,Married,232704,19392,42662.4,Travel_Rarely,Research&Development,2005-04-10
1332,Aimee,Petersohn,LifeSciences,ResearchDirector,2,Male,Married,235980,19665,43263,Travel_Rarely,Research&Development,2003-05-01
1333,Garnik,Slutz,LifeSciences,ResearchScientist,2,Male,Single,29268,2439,5365.8,Travel_Frequently,Research&Development,2005-10-10
1334,Gina,Falster,LifeSciences,SalesExecutive,3,Female,Married,87768,7314,16090.8,Travel_Rarely,Sales,2007-11-16
1335,Hidde,Rajaraman,LifeSciences,ResearchScientist,2,Female,Married,57288,4774,10502.8,Travel_Frequently,Research&Development,2005-07-16
1336,Frederique,Molenkamp,Other,ResearchScientist,3,Male,Divorced,46824,3902,8584.4,Travel_Rarely,Research&Development,2006-09-28
1337,Make,Guting,TechnicalDegree,ResearchScientist,2,Male,Married,31944,2662,5856.4,Travel_Rarely,Research&Development,2007-01-14
1338,Masanao,Nicolson,Medical,SalesRepresentative,3,Female,Married,34272,2856,6283.2,Travel_Rarely,Sales,2008-03-08
1339,Hitomi,Eppinger,Medical,SalesRepresentative,3,Male,Single,12972,1081,2378.2,Travel_Rarely,Sales,2005-08-20
1340,Yunming,Cappelletti,LifeSciences,ResearchScientist,3,Male,Single,29664,2472,5438.4,Travel_Rarely,Research&Development,2005-10-30
1341,Munehiro,Ritcey,TechnicalDegree,SalesExecutive,2,Female,Married,68076,5673,12480.6,Travel_Rarely,Sales,2005-02-16
1342,Sumali,Juneja,LifeSciences,LaboratoryTechnician,3,Male,Divorced,50364,4197,9233.4,Travel_Rarely,Research&Development,2007-04-10
1343,Masanao,Ranft,LifeSciences,SalesExecutive,3,Male,Married,116556,9713,21368.6,Travel_Rarely,Sales,2004-06-14
1344,Lillian,Restivo,LifeSciences,LaboratoryTechnician,3,Male,Single,24744,2062,4536.4,Travel_Rarely,Research&Development,2006-08-26
1345,Vincent,Brookner,Medical,ResearchScientist,3,Male,Married,51408,4284,9424.8,Travel_Rarely,Research&Development,2007-12-12
1346,Josyula,Schaad,Other,ManufacturingDirector,2,Female,Married,57456,4788,10533.6,Travel_Rarely,Research&Development,2008-02-06
1347,Shmuel,Codenie,LifeSciences,ManufacturingDirector,2,Female,Married,70872,5906,12993.2,Travel_Rarely,Research&Development,2003-07-14
1348,Bernice,Felcyn,HumanResources,HumanResources,2,Male,Single,46632,3886,8549.2,Travel_Frequently,HumanResources,2005-10-26
1349,Randy,Koshino,LifeSciences,Manager,3,Male,Divorced,201876,16823,37010.6,Travel_Rarely,Research&Development,2006-02-12
1350,Joydip,Gini,LifeSciences,ResearchScientist,2,Female,Married,35196,2933,6452.6,Travel_Rarely,Research&Development,2006-04-06
1351,Sreenivas,Farrag,Medical,SalesExecutive,4,Female,Single,78000,6500,14300,Travel_Rarely,Sales,2007-06-21
1352,Domenico,Eastman,Medical,Manager,3,Female,Divorced,206088,17174,37782.8,Travel_Frequently,Research&Development,2008-01-13
1353,Chuanti,Cherinka,LifeSciences,HealthcareRepresentative,4,Male,Married,60396,5033,11072.6,Travel_Rarely,Research&Development,2003-09-17
1354,Visit,Dredge,TechnicalDegree,ResearchScientist,1,Male,Married,27684,2307,5075.4,Non-Travel,Research&Development,2004-02-17
1355,Gino,Glowinski,LifeSciences,LaboratoryTechnician,3,Male,Single,31044,2587,5691.4,Travel_Rarely,Research&Development,2005-08-17
1356,Souichi,Sichman,Marketing,SalesExecutive,2,Male,Married,66084,5507,12115.4,Travel_Rarely,Sales,2002-06-07
1357,Naftali,Birge,Marketing,SalesExecutive,3,Female,Married,52716,4393,9664.6,Travel_Rarely,Sales,2002-06-07
1358,Tru,Segond,Medical,ResearchDirector,3,Male,Married,160176,13348,29365.6,Travel_Rarely,Research&Development,2002-06-07
1359,Abdelkader,Lanzelotte,Medical,SalesExecutive,3,Female,Divorced,78996,6583,14482.6,Travel_Rarely,Sales,2002-06-07
1360,Hironobu,Kenevan,Medical,SalesExecutive,2,Female,Married,97236,8103,17826.6,Travel_Rarely,Sales,2003-06-17
1361,Geraldo,Levergood,Medical,LaboratoryTechnician,4,Female,Divorced,47736,3978,8751.6,Travel_Rarely,Research&Development,2005-09-21
1362,Jiong,Alvarado,Other,LaboratoryTechnician,4,Male,Married,30528,2544,5596.8,Travel_Frequently,Research&Development,2001-01-13
1363,Christfried,Tokunaga,Medical,HealthcareRepresentative,3,Male,Single,64788,5399,11877.8,Travel_Frequently,Research&Development,2006-01-03
1364,Lillian,Fontet,Marketing,SalesExecutive,3,Male,Single,65844,5487,12071.4,Travel_Rarely,Sales,2007-05-21
1365,Mingzeng,Oxenboll,LifeSciences,SalesExecutive,2,Male,Married,82008,6834,15034.8,Travel_Frequently,Sales,2005-06-25
1366,Shem,Senzako,TechnicalDegree,SalesRepresentative,4,Male,Single,13092,1091,2400.2,Travel_Frequently,Sales,2006-02-05
1367,Jaewoo,Usery,LifeSciences,SalesExecutive,1,Female,Married,68832,5736,12619.2,Non-Travel,Sales,2007-02-07
1368,Rajmohan,Azadmanesh,TechnicalDegree,ResearchScientist,3,Male,Married,26712,2226,4897.2,Travel_Rarely,Research&Development,2002-08-17
1369,Augustine,Schwabacher,Other,ResearchScientist,2,Male,Married,68964,5747,12643.4,Travel_Frequently,Research&Development,2002-08-16
1370,Subhankar,Reeken,Marketing,SalesExecutive,3,Female,Single,118248,9854,21678.8,Travel_Rarely,Sales,2005-09-28
1371,Mohd,Dratva,TechnicalDegree,ResearchScientist,3,Male,Married,65604,5467,12027.4,Non-Travel,Research&Development,2005-09-30
1372,Tadahiro,Tibblin,Marketing,SalesExecutive,2,Female,Married,64560,5380,11836,Travel_Rarely,Sales,2006-03-07
1373,Caolyn,Ranai,Medical,ManufacturingDirector,3,Male,Married,61812,5151,11332.2,Travel_Rarely,Research&Development,2007-12-07
1374,Jianhua,Swab,Medical,ResearchScientist,2,Female,Divorced,25596,2133,4692.6,Travel_Frequently,Research&Development,2002-12-07
1375,Hyuckchul,Bahk,LifeSciences,Manager,3,Female,Married,214500,17875,39325,Travel_Rarely,Sales,2003-05-18
1376,Shih,Terlouw,LifeSciences,ResearchScientist,4,Female,Single,29184,2432,5350.4,Travel_Frequently,Research&Development,2005-12-24
1377,Paraskevi,Kusalik,LifeSciences,ResearchScientist,3,Male,Divorced,57252,4771,10496.2,Travel_Rarely,Research&Development,2005-07-24
1378,Vasiliy,Jenevein,LifeSciences,ResearchDirector,3,Male,Married,229932,19161,42154.2,Travel_Frequently,Research&Development,2006-11-15
1379,Neven,Meriste,Marketing,SalesExecutive,3,Male,Divorced,61044,5087,11191.4,Travel_Rarely,Sales,2007-08-10
1380,Ult,Farrar,HumanResources,HumanResources,2,Female,Married,34356,2863,6298.6,Travel_Frequently,HumanResources,2004-07-18
1381,Shigeaki,Hagimont,Medical,SalesExecutive,3,Male,Married,66732,5561,12234.2,Travel_Rarely,Sales,2005-04-10
1382,Gopalakrishnan,Unno,Medical,ResearchScientist,3,Male,Single,25728,2144,4716.8,Non-Travel,Research&Development,2003-05-01
1383,Pranas,Marrakchi,Medical,ResearchScientist,3,Male,Divorced,36780,3065,6743,Non-Travel,Research&Development,2005-10-10
1384,Atilio,McAlpine,LifeSciences,LaboratoryTechnician,4,Male,Married,33720,2810,6182,Non-Travel,Research&Development,2007-11-16
1385,Heping,Fontan,Marketing,SalesExecutive,3,Male,Single,118656,9888,21753.6,Travel_Rarely,Sales,2005-07-16
1386,Nathalie,Pocchiola,Medical,SalesExecutive,3,Male,Divorced,103536,8628,18981.6,Travel_Rarely,Sales,2006-09-28
1387,Hyuckchul,Pfau,Medical,LaboratoryTechnician,3,Male,Single,34404,2867,6307.4,Travel_Rarely,Research&Development,2007-01-14
1388,Kauko,Billingsley,LifeSciences,HealthcareRepresentative,3,Male,Married,64476,5373,11820.6,Travel_Rarely,Research&Development,2008-03-08
1389,Samphel,Rossi,Medical,HealthcareRepresentative,3,Female,Divorced,80004,6667,14667.4,Non-Travel,Research&Development,2005-08-20
1390,Munenori,Plesums,LifeSciences,ResearchScientist,1,Male,Married,60036,5003,11006.6,Travel_Frequently,Research&Development,2005-10-30
1391,Irena,Krohm,TechnicalDegree,LaboratoryTechnician,2,Male,Divorced,28404,2367,5207.4,Travel_Rarely,Research&Development,2005-02-16
1392,Xiong,Ferriere,LifeSciences,SalesRepresentative,2,Male,Single,34296,2858,6287.6,Travel_Rarely,Sales,2007-04-10
1393,Limsoon,McConalogue,LifeSciences,SalesExecutive,3,Female,Married,62448,5204,11448.8,Travel_Rarely,Sales,2004-06-14
1394,Chriss,Adachi,Marketing,SalesExecutive,3,Male,Single,49260,4105,9031,Travel_Rarely,Sales,2006-08-26
1395,Kasturi,Fraisse,LifeSciences,ManufacturingDirector,2,Male,Single,116148,9679,21293.8,Travel_Rarely,Research&Development,2007-12-12
1396,Gunilla,Coney,Marketing,SalesExecutive,3,Male,Married,67404,5617,12357.4,Travel_Frequently,Sales,2008-02-06
1397,Heon,Slobodova,LifeSciences,SalesExecutive,3,Male,Single,125376,10448,22985.6,Travel_Rarely,Sales,2003-07-14
1398,Yurij,Vural,LifeSciences,ResearchScientist,3,Female,Married,34764,2897,6373.4,Travel_Rarely,Research&Development,2005-10-26
1399,Bernd,Plump,LifeSciences,HealthcareRepresentative,3,Male,Divorced,71616,5968,13129.6,Travel_Frequently,Research&Development,2006-02-12
1400,Kazuhisa,Gewali,LifeSciences,HealthcareRepresentative,3,Male,Married,90120,7510,16522,Travel_Rarely,Research&Development,2006-04-06
1401,Hercules,Brendel,Other,HumanResources,3,Male,Married,35892,2991,6580.2,Travel_Frequently,HumanResources,2007-06-21
1402,Kwangsub,Hanratty,HumanResources,Manager,4,Male,Married,235632,19636,43199.2,Travel_Rarely,HumanResources,2008-01-13
1403,Flemming,Massonet,Medical,LaboratoryTechnician,1,Female,Divorced,13548,1129,2483.8,Travel_Rarely,Research&Development,2003-09-17
1404,Aris,Bala,Marketing,SalesExecutive,3,Male,Single,160092,13341,29350.2,Travel_Rarely,Sales,2004-02-17
1405,Heng,Ranka,LifeSciences,ResearchScientist,2,Male,Single,51984,4332,9530.4,Non-Travel,Research&Development,2005-08-17
1406,Xudong,Butner,Medical,ResearchDirector,3,Female,Married,132372,11031,24268.2,Non-Travel,Research&Development,2002-06-07
1407,Susanne,Erez,Medical,ManufacturingDirector,3,Female,Single,53280,4440,9768,Travel_Rarely,Research&Development,2002-06-07
1408,Paddy,Gulak,LifeSciences,HealthcareRepresentative,2,Male,Single,55404,4617,10157.4,Travel_Rarely,Research&Development,2002-06-07
1409,Youngkon,Maierhofer,Other,LaboratoryTechnician,3,Male,Single,31764,2647,5823.4,Travel_Rarely,Research&Development,2002-06-07
1410,Jungsoon,Fiebach,TechnicalDegree,LaboratoryTechnician,3,Female,Married,75876,6323,13910.6,Travel_Frequently,Research&Development,2003-06-17
1411,Anneli,Jonsson,Marketing,SalesExecutive,3,Female,Married,68124,5677,12489.4,Travel_Rarely,Sales,2005-09-21
1412,Vishu,Kroll,HumanResources,HumanResources,3,Female,Married,26244,2187,4811.4,Travel_Rarely,HumanResources,2001-01-13
1413,Yurii,Hammerschmidt,Medical,LaboratoryTechnician,3,Male,Married,44976,3748,8245.6,Travel_Rarely,Research&Development,2006-01-03
1414,Zito,Moehrke,Other,LaboratoryTechnician,3,Male,Divorced,47724,3977,8749.4,Travel_Rarely,Research&Development,2007-05-21
1415,Kristina,Vasanthakumar,Medical,HealthcareRepresentative,3,Male,Single,103596,8633,18992.6,Travel_Rarely,Research&Development,2005-06-25
1416,Toney,Terekhov,Medical,LaboratoryTechnician,2,Male,Divorced,24096,2008,4417.6,Non-Travel,Research&Development,2006-02-05
1417,Utpal,Berztiss,LifeSciences,SalesExecutive,3,Male,Married,53280,4440,9768,Travel_Rarely,Sales,2007-02-07
1418,Tianruo,Stasinski,LifeSciences,SalesRepresentative,3,Male,Married,36804,3067,6747.4,Travel_Rarely,Sales,2002-08-17
1419,Shim,Gecsei,LifeSciences,ManufacturingDirector,2,Male,Married,63852,5321,11706.2,Travel_Frequently,Research&Development,2002-08-16
1420,Hercules,Gerlach,LifeSciences,ResearchScientist,3,Male,Divorced,64920,5410,11902,Travel_Rarely,Research&Development,2005-09-28
1421,Radoslaw,Azevdeo,LifeSciences,ResearchScientist,3,Male,Married,33384,2782,6120.4,Travel_Rarely,Research&Development,2005-09-30
1422,Nevin,Petereit,Medical,ResearchDirector,3,Female,Married,143484,11957,26305.4,Non-Travel,Research&Development,2006-03-07
1423,Subhrajyoti,Jayawardene,Medical,LaboratoryTechnician,3,Male,Married,31920,2660,5852,Travel_Rarely,Research&Development,2007-12-07
1424,Fen,Schach,LifeSciences,ResearchScientist,3,Male,Single,40500,3375,7425,Travel_Rarely,Research&Development,2002-12-07
1425,Zhonghui,Birdsall,Medical,ResearchScientist,3,Male,Single,61176,5098,11215.6,Travel_Rarely,Research&Development,2003-05-18
1426,Tooru,Hockney,Medical,HealthcareRepresentative,3,Female,Married,58536,4878,10731.6,Travel_Rarely,Research&Development,2005-12-24
1427,Jenwei,Milicia,LifeSciences,LaboratoryTechnician,2,Female,Single,34044,2837,6241.4,Travel_Rarely,Research&Development,2005-07-24
1428,Yucai,Oppitz,LifeSciences,LaboratoryTechnician,3,Male,Married,28872,2406,5293.2,Travel_Rarely,Research&Development,2006-11-15
1429,Toshimi,Shinomoto,Medical,SalesRepresentative,2,Male,Married,27228,2269,4991.8,Travel_Rarely,Sales,2007-08-10
1430,Yinlin,Rajaraman,LifeSciences,ResearchScientist,3,Male,Single,49296,4108,9037.6,Travel_Rarely,Research&Development,2004-07-18
1431,Christophe,Slobodova,Medical,ResearchDirector,1,Female,Married,158472,13206,29053.2,Travel_Rarely,Research&Development,2005-04-10
1432,Gino,Bail,Marketing,SalesExecutive,3,Female,Married,125064,10422,22928.4,Travel_Rarely,Sales,2003-05-01
1433,Alair,Camarinopoulos,LifeSciences,ResearchDirector,4,Female,Married,164928,13744,30236.8,Travel_Rarely,Research&Development,2005-10-10
1434,Marek,Erie,Other,SalesExecutive,3,Female,Divorced,58884,4907,10795.4,Travel_Rarely,Sales,2007-11-16
1435,Tadahiko,Masamoto,LifeSciences,SalesRepresentative,3,Male,Divorced,41784,3482,7660.4,Non-Travel,Sales,2005-07-16
1436,Susanta,Vilarrasa,Medical,ResearchScientist,3,Male,Single,29232,2436,5359.2,Travel_Rarely,Research&Development,2006-09-28
1437,Yongmao,Keohane,Medical,SalesRepresentative,3,Male,Single,28560,2380,5236,Travel_Rarely,Sales,2007-01-14
1438,Remzi,Matzat,LifeSciences,Manager,3,Male,Single,233172,19431,42748.2,Non-Travel,Research&Development,2008-03-08
1439,Dmitri,Noriega,Marketing,SalesRepresentative,3,Male,Married,21480,1790,3938,Travel_Frequently,Sales,2005-08-20
1440,Valery,Suomi,Medical,SalesExecutive,2,Female,Married,91728,7644,16816.8,Travel_Rarely,Sales,2005-10-30
1441,Dayanand,Rosti,LifeSciences,ManufacturingDirector,3,Female,Divorced,61572,5131,11288.2,Travel_Frequently,Research&Development,2005-02-16
1442,Masamitsu,Katiyar,LifeSciences,HealthcareRepresentative,3,Male,Divorced,75672,6306,13873.2,Non-Travel,Research&Development,2007-04-10
1443,Guiseppe,Chenoweth,Medical,ResearchScientist,3,Male,Married,57444,4787,10531.4,Travel_Rarely,Research&Development,2004-06-14
1444,Kenroku,Pelc,LifeSciences,Manager,3,Male,Married,226560,18880,41536,Travel_Rarely,Research&Development,2006-08-26
1445,Shir,Vural,TechnicalDegree,LaboratoryTechnician,3,Male,Married,28068,2339,5145.8,Travel_Rarely,Research&Development,2007-12-12
1446,Akemi,Otillio,LifeSciences,ManufacturingDirector,2,Female,Married,162840,13570,29854,Travel_Rarely,Research&Development,2008-02-06
1447,Billur,Herbst,Marketing,SalesExecutive,2,Female,Married,80544,6712,14766.4,Travel_Rarely,Sales,2003-07-14
1448,Jaana,Veccia,Marketing,SalesExecutive,1,Male,Divorced,64872,5406,11893.2,Non-Travel,Sales,2005-10-26
1449,Shiv,Ullian,LifeSciences,SalesExecutive,2,Male,Divorced,107256,8938,19663.6,Travel_Rarely,Sales,2006-02-12
1450,Alselm,Assaf,TechnicalDegree,ResearchScientist,3,Male,Single,29268,2439,5365.8,Travel_Rarely,Research&Development,2006-04-06
1451,Jordanka,Kalloufi,LifeSciences,HumanResources,3,Female,Single,106044,8837,19441.4,Travel_Rarely,HumanResources,2007-06-21
1452,Rosine,Gerteisen,LifeSciences,SalesExecutive,3,Female,Married,64116,5343,11754.6,Travel_Rarely,Sales,2008-01-13
1453,Ronnie,Provine,LifeSciences,SalesExecutive,3,Male,Divorced,80736,6728,14801.6,Travel_Frequently,Sales,2003-09-17
1454,Masali,Ambroszkiewicz,Marketing,SalesExecutive,2,Female,Married,79824,6652,14634.4,Travel_Rarely,Sales,2004-02-17
1455,Jouko,Antonakopoulos,LifeSciences,SalesExecutive,3,Female,Single,58200,4850,10670,Travel_Rarely,Sales,2005-08-17
1456,Fatemeh,Reeken,LifeSciences,ResearchScientist,2,Male,Single,33708,2809,6179.8,Travel_Rarely,Research&Development,2002-06-07
1457,Junsik,Junot,LifeSciences,HealthcareRepresentative,3,Male,Married,68268,5689,12515.8,Travel_Frequently,Research&Development,2002-06-07
1458,Masadi,Uhrik,Medical,ResearchScientist,3,Female,Married,24012,2001,4402.2,Travel_Rarely,Research&Development,2002-06-07
1459,Nectarios,Chleq,LifeSciences,ResearchScientist,1,Female,Married,35724,2977,6549.4,Travel_Rarely,Research&Development,2002-06-07
1460,Anneke,Servieres,Other,LaboratoryTechnician,2,Male,Married,48300,4025,8855,Travel_Rarely,Research&Development,2003-06-17
1461,Fumiya,Kisuki,Medical,ResearchScientist,2,Female,Single,45420,3785,8327,Travel_Rarely,Research&Development,2005-09-21
